L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.45724443,3
0.7017615,0.43813157,0.19597015,5
-0.0760026,-0.5918461,-0.15518767,6
0.803185,-0.31309506,-0.21964729,6
0.24484919,-0.6733012,-0.5053798,6
1.0,-0.5222844,0.28472793,6
0.6068783,-0.97587776,-0.3054917,6
0.58408105,0.31202897,-0.44578093,6
0.18241593,0.044364735,0.4665394,6
-0.7804032,-0.042874217,0.6352005,8
-0.07007778,0.71817505,0.6395255,8
0.40980554,-0.20212442,-0.5421779,8
0.30050027,0.8864711,1.0,10
-0.809077,-0.36108065,0.61414814,12
0.084944755,-0.6164403,0.9044744,19
0.070301756,-0.6745739,-0.6934857,23
-0.1152547,0.116229296,0.6603657,26
0.43097192,0.3867243,0.7124082,26
0.7547893,0.94778347,0.012580864,26
-0.612891,-0.6401261,-1.0,26
-0.06651844,0.7702653,0.46988598,33
-0.27433473,0.84016293,-0.8852747,33
-0.91943175,-1.0,-0.8126148,37
-0.7123755,0.0732605,0.046659112,40
-0.0019931793,-0.5042323,0.9613292,47
-0.10445577,-0.87294424,0.19846973,54
0.26067796,-1.0,-0.24695,76
-0.8607205,0.75725824,0.23893589,
0.8713089,-0.52214277,-0.82971525,
0.78360116,-0.23082675,-0.29194105,
0.002977088,-0.62475467,0.97798073,
0.80584574,-0.02789712,0.25757858,
0.46560192,0.10728297,0.7454017,
-0.47001553,-1.0,-0.23340377,
-0.25977343,-0.5159577,-0.35124522,
0.21952558,-0.10481298,0.67900467,
-0.003952384,-0.5814806,-0.44566795,
0.005998142,-1.0,-0.7262448,
0.29395032,-0.41628087,0.67324585,
-0.38982984,5.1270984E-4,0.83697176,
-0.13255292,-1.0,0.8375824,
0.5049784,-0.35937965,0.17781925,
1.0,-0.49116617,0.55674005,
0.44719696,-0.6578959,0.57272065,
-0.9094058,0.09125091,0.5751816,
-0.21170709,0.56911457,0.74193764,
-0.95912796,-0.06039439,-0.3041152,
0.42986366,-0.3737924,0.7130822,
0.07527161,-0.6037688,0.13155295,
0.04368505,-0.7307762,0.84809506,
-0.42042828,0.9926326,0.05205846,
0.65138614,-0.54920876,0.6506982,
0.029439613,0.15638724,0.57271826,
0.5490168,0.09302083,0.04740441,
-0.8204933,0.32074675,-0.4683178,
-0.16102937,0.14398144,0.095243454,
0.015964493,0.23688166,-1.0,
-0.41176748,0.10805079,1.0,
-0.3828869,0.60201144,0.47575817,
0.14779803,0.022176504,1.0,
-0.6390655,-0.9539388,0.47384506,
-0.07089966,0.27422893,0.6824308,
0.35509405,0.8442328,0.11447321,
-0.2956493,0.6936586,0.82319045,
0.035950024,0.35256052,0.46151733,
0.2048764,-0.9297998,0.18776521,
-0.9300426,0.6334265,-0.5138656,
0.28945637,-1.0,,
0.8994168,0.66076136,,
-0.320742,0.7960963,,
-0.5961364,0.82993096,,
-0.3387251,0.17654243,,
0.6063217,0.19082105,,
0.6339302,-0.1504687,,
-0.6967094,-0.70460343,,
0.84758,-0.30422723,,
0.8667281,-0.5064808,,
0.35466468,-0.5980604,,
-0.42975956,-0.13792573,,
-0.58185637,0.12320411,,
-0.71233404,0.43035948,,
-0.71390706,0.83653855,,
-0.8564658,-0.1593224,,
0.636767,-0.14218065,,
0.55587006,0.8806166,,
0.96725535,0.62436306,,
-1.0,-0.121747866,,
-0.28483367,0.24925792,,
-0.16789392,-0.7811465,,
0.16345905,0.39940906,,
0.047226004,-0.5035597,,
0.52475643,-0.2066791,,
-0.7857036,0.50087655,,
-0.025188193,-0.018533826,,
-0.78037584,-0.8602029,,
-0.7274772,0.050580263,,
-0.0680701,-0.65055513,,
0.4882444,-0.93735176,,
-0.030163765,0.7518057,,
-0.7072801,-0.59502214,,
-0.40286505,0.5316248,,
-0.39298293,0.030843787,,
-0.48539433,0.08325333,,
0.70155627,-0.21356985,,
-0.15149555,-0.8025707,,
-0.64652026,-0.7882407,,
0.71629024,0.3420704,,
-0.53725034,-0.16807254,,
-1.0,0.5170208,,
-0.36618197,0.20480661,,
-0.18712375,-0.8355349,,
0.9677575,-0.079384655,,
-0.72608054,-0.122315735,,
0.0012833516,-0.18487307,,
-0.7754303,-0.62116206,,
0.055551045,-0.68679124,,
0.90017545,-0.91349065,,
0.27495837,-0.02538836,,
0.7149819,-0.028862283,,
0.68256676,0.8978699,,
0.41220292,-0.67240953,,
0.6253792,-0.89239043,,
0.5804331,0.47175708,,
-0.50144136,-0.51819295,,
-0.06934154,0.33438027,,
0.009024739,-0.6005747,,
-0.8437836,0.13090181,,
0.07717453,-0.21492521,,
0.09140865,-0.59831464,,
0.42736357,-0.51673377,,
-0.55128145,0.34997523,,
-0.9204256,0.51741296,,
-0.037927866,0.71126723,,
-0.17682683,-0.7977831,,
-0.5323953,0.36876002,,
-0.9605407,0.4141398,,
-0.423463,-0.8549511,,
-0.8895533,-0.69945085,,
-1.0,-0.3480466,,
0.6477487,0.96833074,,
-0.9091897,-0.12114445,,
-0.24442685,-0.51689667,,
0.26856288,-0.8270427,,
-0.7031492,0.39782357,,
-0.5744431,-0.58219004,,
-1.0,0.5354532,,
0.2445643,0.14514995,,
-0.6914693,1.0,,
0.1264351,-0.50495434,,
-0.06525089,0.2902745,,
0.91797316,-1.0,,
0.07176721,-0.41186702,,
0.46750903,0.39642704,,
-0.9836395,-0.7294737,,
-0.8881006,1.0,,
-0.81909263,-1.0,,
-0.32267958,0.0630673,,
-0.51263255,-0.6415485,,
0.38830233,-0.81162834,,
0.2037108,-0.46950027,,
-0.5997743,-0.21619053,,
-0.51302075,-0.14915238,,
0.3709678,0.27782547,,
-0.4558497,-0.72902954,,
-0.33616623,0.33679366,,
0.33963254,-1.0,,
-0.36749512,0.7481996,,
-0.10347985,0.7591132,,
0.5094319,0.73916113,,
0.37295425,-0.8827584,,
0.5425403,-0.5347408,,
0.67318535,0.09803349,,
1.0,-0.68408984,,
0.7285021,0.7675695,,
0.9649004,0.2248174,,
-0.5465946,-0.95122874,,
-0.7325931,0.16519928,,
-0.4171734,0.7135808,,
0.38962963,0.6243973,,
-0.9916673,0.5775409,,
-0.11647177,0.025196433,,
0.8331616,-0.65184397,,
-0.5457249,-0.8389291,,
0.90929765,-0.4669545,,
0.106491536,-0.3465583,,
1.0,0.31057435,,
0.4242583,-0.64023924,,
-0.3901308,-1.0,,
-0.030251443,-0.28386602,,
0.35211077,0.72098064,,
-0.033048213,0.66629064,,
0.91350985,-0.18505955,,
-1.0,-0.6914459,,
0.68048835,-0.8833059,,
0.43311033,0.34414956,,
0.56217635,0.73311716,,
-0.23799576,-0.0326595,,
0.1855621,-0.87852466,,
0.7593477,0.2619578,,
0.657817,-0.113628834,,
0.07686427,-0.69791454,,
-0.118428126,0.6509023,,
-0.6182153,-0.64575756,,
0.7893948,0.33715853,,
-0.48035467,-0.013571471,,
1.0,0.1881275,,
-0.127136,-0.66321623,,
-0.09767952,0.56991684,,
-0.9760295,-0.29788637,,
0.5449654,-0.17455202,,
-0.27825183,0.61932623,,
-0.28894386,0.4832986,,
0.07819552,0.1696037,,
0.3128935,-0.18140209,,
0.56070787,0.0043735206,,
1.0,-0.36850584,,
0.250081,-0.6661849,,
1.0,-0.55575216,,
0.2914605,-0.8348186,,
-1.0,-0.047796585,,
0.034844093,0.4719349,,
0.88938034,-1.0,,
-0.24662003,0.52945006,,
0.17649242,0.6158343,,
0.86416423,0.37015474,,
-0.51369375,0.5209809,,
-0.2894919,0.68461347,,
0.91770375,0.45110148,,
-0.8675712,-0.6201763,,
0.5744022,-0.9667911,,
-0.2099599,-0.060266085,,
0.4123839,-0.90281236,,
0.8094645,-0.82383883,,
-1.0,-0.34195924,,
0.43133092,-0.84444076,,
0.66085243,0.89911383,,
-0.12907444,0.57053685,,
-0.032536834,1.0,,
0.030847937,-0.23903227,,
-0.3457603,-0.6209345,,
-0.58874524,-0.5174058,,
-0.29291463,-0.93113744,,
-0.7468295,0.84879225,,
-0.1282765,1.0,,
1.0,0.35204557,,
0.11692764,-1.0,,
0.6015725,1.0,,
-0.7660465,-0.36883372,,
-0.0692589,0.5147987,,
-0.89814645,0.15718459,,
0.16603644,-0.13535754,,
0.096415915,-0.9312445,,
0.925128,-0.20824564,,
-0.35602108,0.2350423,,
-0.07434428,0.24369426,,
-0.20114052,-0.35174504,,
0.07483256,0.31613922,,
-0.57826746,1.0,,
0.53022194,-0.24204278,,
-0.0512885,0.67889136,,
-0.92439103,0.22320075,,
-0.8596215,-0.5172772,,
0.7998966,-0.43004176,,
0.5983474,0.1755116,,
0.12533209,0.50062084,,
-0.62031823,-0.84109557,,
-0.92824817,0.049415387,,
-0.08993554,-0.70647395,,
0.84478295,0.03778872,,
-0.1492604,-0.090462126,,
-0.25172415,1.0,,
-0.08696874,,,
-0.23977709,,,
0.50186175,,,
-0.60095465,,,
-1.0,,,
-0.69486606,,,
0.06276238,,,
0.12360768,,,
0.041273028,,,
0.70119226,,,
0.7647384,,,
0.29012668,,,
-0.192749,,,
-0.10970557,,,
0.8536977,,,
-0.93975806,,,
-1.0,,,
0.8637252,,,
-0.34685785,,,
0.88845164,,,
0.8002288,,,
0.5124335,,,
0.07411134,,,
0.6768251,,,
1.0,,,
0.53927696,,,
0.4569145,,,
-0.5617304,,,
-0.7281886,,,
-0.2816931,,,
-0.19640894,,,
0.787907,,,
0.58436507,,,
-0.048584018,,,
0.8584564,,,
-0.5898348,,,
0.42681885,,,
-0.6583518,,,
0.4461485,,,
-0.46376204,,,
0.5104768,,,
-0.18709719,,,
-1.0,,,
-0.5258603,,,
-0.53723085,,,
0.07850146,,,
-0.9614775,,,
-0.89987606,,,
-0.5219346,,,
0.5833086,,,
-0.72245705,,,
0.5147415,,,
0.8276916,,,
-0.5428542,,,
-0.58216655,,,
0.9724469,,,
0.5344037,,,
0.84918743,,,
0.40574127,,,
0.8962771,,,
0.058464326,,,
-0.7872749,,,
-0.13658363,,,
0.93079543,,,
-0.53084624,,,
0.8220262,,,
-0.81552815,,,
-0.16828248,,,
-0.5411011,,,
0.27625334,,,
0.22121054,,,
-0.0946388,,,
-0.8138267,,,
0.80375403,,,
0.765866,,,
-0.5377413,,,
0.20851564,,,
0.74435294,,,
0.43419468,,,
0.37504476,,,
0.91596663,,,
0.55465764,,,
0.23967409,,,
-0.34703428,,,
-0.5265025,,,
-0.7719826,,,
0.33517674,,,
-0.40952796,,,
-1.0,,,
-0.6565127,,,
0.002516985,,,
-0.16624793,,,
0.07897029,,,
-0.21809341,,,
-0.30390316,,,
-0.03498137,,,
-0.9318559,,,
0.7530208,,,
-0.5932344,,,
-0.7037232,,,
0.17039627,,,
0.9418409,,,
-0.28086573,,,
-0.68446964,,,
0.6033343,,,
0.31635225,,,
0.5184308,,,
0.4599868,,,
0.04435374,,,
-0.8391968,,,
0.8565299,,,
0.89286435,,,
0.87905896,,,
0.6070192,,,
0.32827556,,,
-0.94969136,,,
-0.36025813,,,
-0.144562,,,
-0.5368732,,,
0.8782904,,,
1.0,,,
0.6214869,,,
-0.45181632,,,
-0.3187437,,,
0.5648974,,,
0.1008198,,,
0.5829051,,,
-0.56604505,,,
