L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.37454033,3
0.73127395,0.43813157,0.2626656,5
-0.0760026,-0.2047467,-0.15518767,6
1.0,-0.08181465,-0.21964729,6
0.4268365,-0.6733012,-0.38944018,6
1.0,-0.5222844,0.36131042,6
0.4833834,-0.8399663,-0.37617955,6
0.48158944,0.31202897,-0.40216112,6
0.18241593,0.044364735,0.6159736,6
-0.9266076,-0.042874217,0.6352005,8
-0.07007778,0.71817505,0.8711108,8
0.40980554,-0.19704884,-0.5421779,8
-0.0013425648,0.69564354,1.0,10
-0.809077,-0.7140863,0.61414814,12
0.29368508,-0.6164403,0.71452016,19
-0.05161287,-0.6745739,-0.46448797,23
-0.3667698,0.24086094,0.7639636,26
0.43097192,0.3867243,0.6716374,26
0.3843621,0.94778347,0.019992977,26
-0.34050906,-0.6401261,-0.57994366,26
-0.06651844,0.8730648,0.17407532,33
-0.34979033,0.58404076,-0.8852747,
-0.8954154,-1.0,-0.7197671,
-0.7123755,0.13860905,0.046659112,
-0.0019931793,-0.5042323,0.9613292,
0.008382678,-0.87294424,0.18600082,
0.4381799,-0.3417753,-0.48496258,
-0.7759412,0.8574687,0.23893589,
0.5428252,-0.5323988,-0.82971525,
1.0,-0.08403343,-0.29194105,
-0.2375286,-0.54013395,0.8895201,
0.58205855,-0.02789712,0.25757858,
0.46560192,0.35162935,0.70521307,
-0.47001553,-0.71393496,-0.15107895,
-0.64204943,-0.5159577,-0.18377541,
0.21952558,-0.10481298,0.67900467,
-0.003952384,-0.30623284,-0.28142065,
0.005998142,-1.0,-0.7262448,
0.29395032,-0.68297446,0.8658159,
-0.6948258,0.02405119,0.813766,
-0.13255292,-0.85207576,0.8375824,
0.80023384,-0.35937965,0.490784,
1.0,-0.58740765,0.55674005,
0.44719696,-0.6672623,0.8914051,
-0.9094058,0.09125091,0.5175563,
-0.195243,0.7829921,0.683613,
-0.95912796,0.112746835,-0.29081115,
0.3907388,-0.3737924,0.9495916,
0.07527161,-0.6037688,-0.08174667,
0.04368505,-0.9169227,0.84809506,
-0.42042828,0.9105105,0.05205846,
0.48114347,-0.52169836,0.86952007,
0.09612471,0.1913234,0.57271826,
0.41516903,0.03544981,0.04740441,
-0.8204933,-0.11627618,-0.4683178,
-0.16102937,0.14398144,0.085062794,
0.015964493,0.013661876,-0.7346504,
-0.41176748,0.058485113,1.0,
-0.3828869,0.58254135,0.08883307,
-0.0337739,-0.18841822,1.0,
-0.38352847,-0.9408615,0.5891197,
-0.42741498,0.07686725,0.65662557,
0.35509405,0.83900106,0.19369256,
-0.2956493,0.6936586,0.60490066,
0.035950024,0.35256052,0.6207675,
0.2048764,-0.9297998,0.023261286,
-0.9300426,0.6334265,-0.6221221,
-0.041839737,-0.97653353,,
0.89412963,0.66076136,,
-0.032557905,0.7960963,,
-0.21722221,0.8180988,,
-0.3387251,-0.04461254,,
0.6063217,-7.3957443E-4,,
0.6339302,-0.33423042,,
-1.0,-0.8039547,,
0.84758,-0.59243715,,
1.0,-0.587948,,
0.35466468,-0.30068743,,
-0.18458438,-0.13792573,,
-0.58185637,0.12320411,,
-0.7080097,0.40839332,,
-1.0,0.22379827,,
-0.8564658,-0.1593224,,
0.7103211,0.24905428,,
0.5782941,0.8806166,,
0.96725535,0.62436306,,
-0.64301777,0.033910945,,
-0.34187263,0.59973764,,
-0.27742445,-0.7811465,,
-0.1113265,0.39940906,,
0.012555957,-0.2749282,,
0.4603544,-0.4964498,,
-0.5700537,0.3373798,,
0.2073285,-0.06737877,,
-0.78037584,-0.8888725,,
-0.7274772,-0.045214698,,
0.09155689,-0.8672012,,
0.50996304,-0.62778425,,
-0.030163765,0.7649456,,
-0.72137547,-0.64759517,,
-0.40286505,0.3712964,,
-0.4303914,0.17848253,,
-0.6366564,0.258673,,
1.0,-0.07926003,,
0.3613396,-0.8025707,,
-0.64652026,-0.36428,,
0.6917105,0.5994073,,
-0.53725034,-0.23054461,,
-1.0,0.5170208,,
-0.36618197,0.16099763,,
-0.18712375,-0.13713628,,
0.7365718,-0.32143617,,
-0.72608054,0.12203479,,
0.0012833516,0.31718612,,
-0.7754303,0.043663993,,
-0.023947358,-0.6298348,,
0.8632395,-0.7128992,,
0.27495837,0.43275976,,
1.0,-0.13719302,,
0.68256676,0.85840595,,
0.41220292,-0.68014914,,
0.6935225,-0.9530612,,
0.7070226,0.46333712,,
-0.50144136,0.20474781,,
-0.06934154,0.24681409,,
0.009024739,-0.52932334,,
-1.0,0.2644293,,
0.058536425,-0.34059647,,
0.09140865,-0.2986508,,
0.7562878,-0.7557499,,
-0.5386573,-0.11370766,,
-1.0,0.48892212,,
-0.75853753,-0.09589507,,
-0.17682683,-1.0,,
-0.709694,0.23563111,,
-1.0,0.79494166,,
-0.423463,-0.62925494,,
-0.8895533,-0.6985948,,
-1.0,-0.22840738,,
0.37149316,0.59719634,,
-0.92874193,-0.08816469,,
-0.3793551,-0.9111072,,
0.26856288,-0.845543,,
-0.7031492,0.9569136,,
-1.0,-0.8537357,,
-0.54265326,0.50653255,,
0.2445643,0.14514995,,
-0.5964953,0.60732126,,
0.1264351,-0.91492194,,
0.11161587,0.42533398,,
0.91797316,-0.7784091,,
0.31315613,-0.2712201,,
0.21602505,0.39642704,,
-1.0,-0.77853376,,
-0.82856596,0.76412785,,
-0.81909263,0.1671071,,
-0.32267958,0.39512312,,
-0.9326797,-1.0,,
0.25097746,-0.5102631,,
0.16150258,-0.31704432,,
-0.9113047,-0.44204593,,
-0.68566346,-0.3396961,,
0.43697163,0.40229768,,
-0.50774264,-0.64380646,,
-0.33616623,0.14393467,,
0.5364156,-0.88028634,,
-0.04713738,0.7205286,,
-0.10347985,1.0,,
0.35438523,0.73916113,,
0.87142885,-0.7938978,,
0.5425403,-0.5347408,,
0.3437229,0.09803349,,
1.0,-0.27069134,,
0.7285021,0.8066709,,
0.92903256,0.2248174,,
-0.058809847,-0.95122874,,
-0.7325931,0.16519928,,
-0.6609998,0.33045453,,
0.38962963,0.058751255,,
-1.0,0.53381056,,
-0.11647177,0.025196433,,
0.80987155,-1.0,,
-0.117742404,-0.8389291,,
0.8277999,-0.6608192,,
0.106491536,-0.43328542,,
0.84574366,0.63293654,,
0.44370237,-0.64023924,,
-0.3901308,-0.8699089,,
-0.030251443,-0.22632927,,
0.43841022,0.72098064,,
-0.117527306,0.7338687,,
0.46507233,-0.108826056,,
-0.6256798,-0.8863188,,
0.46125114,-0.7094119,,
0.7248517,-0.56407225,,
0.61132455,1.0,,
-0.027823955,-0.0326595,,
-0.061345458,-0.80018944,,
0.7593477,0.554522,,
0.657817,0.06986749,,
-0.049436197,-0.6737268,,
-0.23385727,0.060755134,,
-0.39095318,-0.5983225,,
0.6714878,0.26059064,,
-0.78695226,0.3899855,,
0.9808926,0.29784027,,
-0.17070566,-0.69846064,,
-0.12515348,0.58376807,,
-0.94644463,-0.7912396,,
0.4554405,-0.50626725,,
-0.27825183,0.61932623,,
-0.29376972,0.26373553,,
-0.018702745,0.1696037,,
-0.07094526,-0.046538845,,
0.47309583,0.16158038,,
1.0,-0.36850584,,
0.018270232,-0.5298134,,
0.81651103,-0.548947,,
0.19003043,-0.8334631,,
-0.9403666,-0.07774365,,
0.034844093,0.4719349,,
0.88938034,-0.965069,,
-0.24662003,0.52945006,,
0.49211487,0.39696345,,
0.42628145,0.27521357,,
-0.590485,0.5209809,,
-0.20941179,1.0,,
0.91770375,0.45110148,,
-0.68531615,-0.058855623,,
0.5744022,-0.9015198,,
-0.2099599,-0.060266085,,
0.16232148,-0.90281236,,
0.9374553,-0.75270647,,
-1.0,-0.34195924,,
0.43133092,-0.72477865,,
0.66085243,1.0,,
0.073854804,0.57053685,,
0.29303718,1.0,,
-0.03452325,-0.23903227,,
-0.3457603,-0.90239763,,
-0.783036,-0.5174058,,
-0.29291463,-0.93113744,,
-0.85883737,0.84879225,,
-0.14197424,0.8563299,,
1.0,0.35204557,,
0.20740473,-0.8760854,,
0.75095576,1.0,,
-0.5760052,-0.36883372,,
-0.0692589,0.5147987,,
-0.9891584,-0.15480709,,
-0.09749097,-0.13535754,,
0.16165559,-0.92705834,,
0.8244915,-0.10471336,,
-0.38747084,0.03944789,,
-0.07434428,0.4085179,,
-0.16355851,-0.20081009,,
0.07483256,0.31613922,,
-0.57826746,1.0,,
0.9430586,-0.24204278,,
-0.13540804,0.96610236,,
-1.0,0.2012515,,
-0.8596215,-0.34899384,,
0.7998966,-0.43004176,,
0.46022066,0.1755116,,
0.0021178424,0.50062084,,
-0.62031823,-0.84109557,,
-1.0,-0.10102761,,
-0.08993554,-0.6872602,,
0.6891699,0.03778872,,
-0.1492604,-0.005575169,,
0.030817837,1.0,,
0.0055618826,,,
-0.23977709,,,
0.47865042,,,
-0.819388,,,
-0.57756555,,,
-0.7187655,,,
-0.25997436,,,
-0.082963675,,,
0.19669983,,,
0.94317234,,,
0.7373601,,,
0.29012668,,,
-0.48635817,,,
-0.10970557,,,
0.74290246,,,
-0.72295225,,,
-0.5244406,,,
0.91036373,,,
-0.985483,,,
0.88845164,,,
0.59087586,,,
0.5124335,,,
-0.11399655,,,
0.54978,,,
0.58786976,,,
0.6144966,,,
-0.18787745,,,
-0.38040048,,,
-0.8935844,,,
-0.33052373,,,
-0.31597054,,,
0.787907,,,
0.6961032,,,
-0.047423422,,,
0.8584564,,,
-0.25071004,,,
0.42681885,,,
-0.28608644,,,
0.9526873,,,
-0.65402305,,,
0.5104768,,,
-0.18709719,,,
-0.6606889,,,
-0.5258603,,,
-0.6522455,,,
-0.0931046,,,
-0.82251036,,,
-0.89987606,,,
-0.8963277,,,
0.46644408,,,
-0.87755847,,,
0.3906745,,,
0.8276916,,,
-0.39090037,,,
-0.58216655,,,
0.8862782,,,
0.872447,,,
0.52745736,,,
0.39052242,,,
0.9987011,,,
0.058464326,,,
-0.58376455,,,
-0.42650846,,,
0.9344804,,,
-0.7175643,,,
0.8220262,,,
-0.7372961,,,
-0.05622843,,,
-0.50794023,,,
0.41099593,,,
0.1593001,,,
-0.0946388,,,
-1.0,,,
0.67873996,,,
0.765866,,,
-0.8648523,,,
0.20851564,,,
1.0,,,
0.33792418,,,
0.37504476,,,
0.91596663,,,
0.2876213,,,
0.088394284,,,
-0.34703428,,,
-0.5265025,,,
-0.7719826,,,
0.5144381,,,
-0.3458293,,,
-0.9571459,,,
-0.52048016,,,
0.002516985,,,
-0.4125089,,,
-0.049370535,,,
-0.31788218,,,
-0.30390316,,,
-0.03498137,,,
-0.8590076,,,
0.4958303,,,
-0.2626029,,,
-0.7037232,,,
0.0136166215,,,
1.0,,,
-0.07187414,,,
-0.6733463,,,
0.6033343,,,
0.48927203,,,
-0.095412716,,,
0.4599868,,,
-0.015181281,,,
-1.0,,,
0.8432795,,,
0.55716354,,,
0.53345037,,,
0.6070192,,,
0.3109225,,,
-0.655643,,,
-0.2919501,,,
-0.144562,,,
-0.678063,,,
0.8782904,,,
0.4604814,,,
0.86409074,,,
-0.45181632,,,
-0.025452793,,,
0.48091307,,,
0.029002666,,,
0.6393957,,,
-0.62445855,,,
