L0,L1,L2,Graph
0.07261562,0.89987093,-0.780757,3
0.89138234,0.3699938,-0.45724443,3
0.7017615,0.4117919,0.016191036,5
-0.0760026,-0.7825687,-0.15518767,6
0.803185,-0.31309506,-0.010294512,6
0.4268365,-1.0,-0.5281631,6
1.0,-0.67099583,0.28472793,6
0.6068783,-0.7394606,-0.49621016,6
0.58408105,0.31202897,-0.44578093,6
0.18241593,0.16742489,0.44042483,6
-0.7804032,-0.042874217,0.45940933,8
-0.07007778,0.71817505,0.60781854,8
0.40980554,-0.20212442,-0.61006844,8
0.30050027,0.8864711,1.0,10
-0.63978946,-0.36108065,0.61414814,12
0.084944755,-0.6164403,0.76457816,19
0.070301756,-0.5290545,-0.46448797,23
-0.3667698,-0.025410876,0.8432532,26
0.51630616,0.3867243,0.6716374,26
0.3843621,0.94778347,0.33793384,26
-0.612891,-0.74375546,-0.5338167,26
0.12079631,0.7702653,0.33608574,33
-0.34979033,0.58404076,-0.8852747,33
-1.0,-0.6258322,-0.7197671,37
-0.62106276,-0.051997676,0.046659112,40
0.24235587,-0.5042323,0.9613292,47
-0.052104376,-0.87294424,0.53061926,54
0.4381799,-1.0,-0.24695,76
-0.70617855,0.866124,0.23893589,76
0.8713089,-0.52214277,-0.82971525,76
0.6964972,-0.23082675,-0.29194105,76
-0.04981705,-0.62475467,1.0,83
0.80584574,-0.02789712,0.25757858,
0.46560192,0.10728297,0.70521307,
-0.61544776,-1.0,-0.8469386,
-0.25977343,-0.5159577,-0.35124522,
0.23050782,-0.10481298,0.67900467,
-0.003952384,-0.60535777,-0.44566795,
0.005998142,-1.0,-0.7262448,
0.29395032,-0.41628087,0.67324585,
-0.38982984,0.02405119,0.7496487,
-0.13255292,-1.0,0.8375824,
0.5049784,-0.040815562,0.5387099,
1.0,-0.49116617,0.62958205,
0.44719696,-1.0,0.8914051,
-0.9094058,0.09125091,0.5751816,
-0.21170709,0.7829921,0.6961184,
-0.95912796,0.112746835,-0.3041152,
0.3907388,-0.4706599,0.7130822,
0.07527161,-0.42887515,0.21223468,
0.04368505,-0.7307762,0.84809506,
-0.42042828,0.9926326,0.38649327,
0.65138614,-0.54920876,0.9537851,
0.029439613,0.15638724,0.57271826,
0.5833688,0.09302083,0.04740441,
-0.8204933,0.35839686,-0.4683178,
-0.16102937,0.14398144,0.095243454,
0.015964493,0.23688166,-0.7346504,
-0.41176748,0.10805079,1.0,
-0.3828869,0.62809294,0.08265404,
0.14779803,0.022176504,1.0,
-0.6390655,-0.8773272,0.9213401,
-0.07089966,0.27422893,0.6849332,
0.35509405,0.6079013,0.03441403,
-0.2956493,0.6936586,0.82319045,
0.035950024,0.3123536,0.46151733,
0.2048764,-0.9041703,-0.053207383,
-0.9300426,0.6334265,-0.5138656,
0.28945637,-1.0,,
0.7774437,0.66076136,,
-0.320742,0.7960963,,
-0.5961364,1.0,,
-0.3387251,0.17654243,,
0.6063217,0.40493137,,
0.56450224,-0.17194843,,
-0.6967094,-0.80675435,,
0.84758,-0.28325137,,
0.8667281,-0.5064808,,
0.35466468,-1.0,,
-0.42975956,-0.13792573,,
-0.3865881,0.12320411,,
-0.71233404,0.54249716,,
-0.71390706,0.7413473,,
-0.8564658,-0.1593224,,
0.636767,-0.14218065,,
0.55587006,0.8806166,,
1.0,0.62436306,,
-1.0,-0.005568266,,
-0.6328786,0.24925792,,
-0.16789392,-0.6276811,,
0.16345905,0.39940906,,
0.26266208,-0.5035597,,
0.52475643,-0.59450525,,
-0.7857036,-0.060297266,,
-0.025188193,0.028772615,,
-0.78037584,-0.86636573,,
-0.7274772,0.050580263,,
-0.0680701,-0.19577569,,
0.4882444,-0.5921696,,
-0.030163765,0.72235405,,
-0.7072801,-0.64759517,,
-0.40286505,0.3712964,,
-0.48487115,0.23812807,,
-1.0,0.39173797,,
0.70155627,-0.0102472305,,
-0.15149555,-0.8591382,,
-0.64652026,-0.7882407,,
0.71629024,0.16693938,,
-0.53725034,-0.093432635,,
-1.0,0.23223203,,
-0.09044248,0.5477914,,
-0.3098663,-0.45505843,,
0.9677575,-0.079384655,,
-0.72608054,0.5251805,,
0.0012833516,-0.18541199,,
-0.7754303,-0.028611422,,
0.055551045,-0.7401372,,
0.90017545,-0.6969291,,
0.030013949,0.5951871,,
0.7149819,-0.12791514,,
0.68256676,1.0,,
0.5643101,-0.68014914,,
0.7285321,-0.9530612,,
0.82346046,0.8243565,,
-0.7072393,0.46520025,,
-0.36226475,0.21522513,,
-0.08559069,-0.55647767,,
-0.8807679,0.14438352,,
0.07717453,-0.34059647,,
0.09140865,-0.46539676,,
0.42736357,-0.7557499,,
-0.64607066,0.20307165,,
-0.9468513,0.48892212,,
0.023071237,-0.122309536,,
-0.3614539,-0.8028388,,
-0.7368611,0.123153225,,
-0.9605407,0.69374764,,
-0.423463,-0.12654996,,
-0.9171976,-0.71557254,,
-1.0,-0.38748232,,
0.6477487,0.64553,,
-0.9091897,0.10569395,,
-0.6534784,-0.45304915,,
0.26856288,-0.845543,,
-0.7031492,1.0,,
-0.5744431,-0.9955437,,
-1.0,0.50653255,,
0.2445643,0.14356035,,
-0.6914693,0.9452214,,
0.27125746,-0.6633564,,
-0.3793553,0.21988693,,
1.0,-0.7784091,,
0.07176721,-0.2712201,,
0.46750903,0.6136725,,
-0.5128955,-0.77853376,,
-1.0,0.76412785,,
-0.42739117,-0.004885882,,
-0.32267958,0.39512312,,
-0.51263255,-1.0,,
0.38830233,-0.56461275,,
0.2037108,-0.49222326,,
-0.5997743,-0.44204593,,
-0.51302075,-0.42566833,,
0.3709678,0.25305176,,
-0.4558497,-0.72748613,,
-0.422735,0.09845196,,
0.33963254,-0.88028634,,
-0.36749512,0.56628984,,
-0.10347985,0.70834047,,
0.5094319,1.0,,
0.37295425,-0.8827584,,
0.5425403,-0.2896203,,
0.6698564,0.09803349,,
1.0,-0.58214194,,
0.974832,0.7219205,,
0.9649004,0.2248174,,
-0.5465946,-0.95122874,,
-0.7325931,0.16519928,,
-0.4171734,0.4785725,,
0.38962963,0.3546276,,
-0.9225867,0.7866312,,
-0.20948471,0.28436524,,
0.8331616,-0.8982409,,
-0.5457249,-0.8862904,,
0.90929765,-0.049225926,,
0.106491536,-0.17277576,,
1.0,0.29495877,,
0.4242583,-0.14618254,,
-0.3901308,-0.8699089,,
-0.030251443,-0.4992394,,
0.35211077,0.72098064,,
-0.033048213,0.5733781,,
0.91350985,-0.18505955,,
-1.0,-0.6777872,,
0.6245992,-0.39258248,,
0.43311033,0.34414956,,
0.56217635,0.84046423,,
-0.23799576,-0.0326595,,
0.1855621,-0.87852466,,
1.0,0.5786554,,
0.657817,0.06986749,,
0.07686427,-0.693725,,
-0.118428126,0.32354623,,
-0.6182153,-0.64575756,,
0.7893948,0.26059064,,
-0.5584349,-0.05714033,,
1.0,0.1979233,,
-0.127136,-0.7574931,,
-0.12515348,0.56991684,,
-0.97943926,-0.17912087,,
0.67717874,-0.087295026,,
-0.2619043,0.46683744,,
-0.28894386,0.4832986,,
0.07819552,0.38093984,,
-0.07094526,-0.18140209,,
0.56070787,0.0043735206,,
0.85841113,-0.46171176,,
0.250081,-0.6661849,,
1.0,-0.73252136,,
0.07523705,-0.70157695,,
-1.0,0.32299364,,
0.034844093,0.4719349,,
1.0,-0.8535,,
-0.24662003,0.52945006,,
0.49211487,0.7515521,,
0.86416423,0.27521357,,
-0.19474134,0.80880606,,
-0.32188523,0.7858382,,
1.0,0.45110148,,
-0.90783507,-0.6201763,,
0.5744022,-0.9667911,,
-0.2099599,-0.060266085,,
0.34179598,-0.9187082,,
0.8094645,-0.93328655,,
-1.0,-0.34195924,,
0.43133092,-0.84444076,,
0.66085243,1.0,,
0.073854804,0.69547004,,
0.29303718,1.0,,
0.030847937,-0.23903227,,
-0.3457603,-0.7803344,,
-0.783036,-0.5174058,,
-0.724878,-1.0,,
-0.56865895,0.84879225,,
-0.1282765,1.0,,
0.9155575,0.35204557,,
0.11692764,-1.0,,
0.6015725,1.0,,
-0.7660465,-0.36883372,,
-0.0692589,0.3451675,,
-0.8885918,-0.24375978,,
-0.09556415,-0.13535754,,
0.16165559,-0.9930674,,
0.84662527,-0.20824564,,
-0.35602108,0.2350423,,
-0.07434428,0.48331225,,
-0.13761893,-0.19787431,,
0.2690465,0.3065186,,
-0.57826746,1.0,,
1.0,-0.24204278,,
-0.0512885,0.67889136,,
-0.63981795,-0.12162648,,
-0.8969144,-0.19425821,,
0.7998966,-0.43004176,,
0.6110655,0.07991454,,
0.12533209,0.7762984,,
-0.55048263,-0.84109557,,
-0.92824817,0.01042451,,
-0.08993554,-0.70647395,,
0.84478295,0.03778872,,
-0.1492604,-0.090462126,,
-0.25172415,1.0,,
-0.025947105,,,
0.027425706,,,
0.6391605,,,
-0.60095465,,,
-0.61038977,,,
-0.6246333,,,
0.06276238,,,
0.04503405,,,
-0.18672352,,,
0.70119226,,,
0.9091408,,,
0.29012668,,,
-0.192749,,,
-0.10970557,,,
0.9051113,,,
-0.72295225,,,
-1.0,,,
0.8212663,,,
-0.48527125,,,
1.0,,,
0.8751812,,,
0.9462877,,,
0.08870631,,,
0.6768251,,,
1.0,,,
0.53927696,,,
0.4569145,,,
-0.60542077,,,
-0.7281886,,,
-0.3205702,,,
-0.31597054,,,
0.5162682,,,
0.3331685,,,
-0.048584018,,,
0.7706556,,,
-0.7117697,,,
0.42681885,,,
-0.6583518,,,
0.6123036,,,
-0.65402305,,,
0.4736529,,,
-0.6708532,,,
-1.0,,,
-0.5258603,,,
-0.10320899,,,
0.07850146,,,
-0.97600055,,,
-0.89987606,,,
-0.806323,,,
0.52802587,,,
-0.61803937,,,
0.5147415,,,
0.9717208,,,
-0.65105104,,,
-0.58216655,,,
0.88890845,,,
0.872447,,,
0.89792186,,,
0.40574127,,,
0.8962771,,,
0.058464326,,,
-0.59367406,,,
-0.13658363,,,
0.93079543,,,
-0.29165557,,,
0.71361977,,,
-0.53233117,,,
-0.13580969,,,
-0.50794023,,,
0.27625334,,,
0.22121054,,,
-0.0946388,,,
-0.5797058,,,
0.67873996,,,
0.8461052,,,
-0.8648523,,,
0.438072,,,
0.74435294,,,
0.7072275,,,
0.37504476,,,
0.91596663,,,
0.55465764,,,
0.088394284,,,
-0.34703428,,,
-0.68707025,,,
-0.7719826,,,
0.33517674,,,
-0.40952796,,,
-0.8643109,,,
-0.11342937,,,
0.002516985,,,
-0.16624793,,,
0.13126309,,,
-0.4752729,,,
-0.32767344,,,
-0.03498137,,,
-0.78084916,,,
0.66073316,,,
-0.5932344,,,
-0.8100929,,,
0.45166278,,,
0.6969609,,,
-0.35901305,,,
-0.55833834,,,
0.6033343,,,
0.31635225,,,
0.5184308,,,
0.4599868,,,
0.04435374,,,
-0.98446226,,,
0.8565299,,,
0.89286435,,,
0.5921896,,,
0.84599125,,,
0.3109225,,,
-0.9331762,,,
-0.4660529,,,
-0.144562,,,
-0.90283084,,,
0.8782904,,,
