L0,L1,L2,Graph
0.07261562,0.8580389,-0.780757,3
0.89138234,0.4392159,-0.45724443,3
0.7017615,0.43813157,0.2626656,5
-0.0760026,-0.38034856,-0.15518767,6
0.803185,-0.08181465,-0.21964729,6
0.4268365,-0.6733012,-0.34918082,6
1.0,-0.5222844,0.28472793,6
0.6068783,-0.8399663,-0.3054917,6
0.48158944,0.19561133,-0.44578093,6
0.18241593,0.044364735,0.4665394,6
-0.9266076,-0.042874217,0.50621414,8
-0.07007778,0.71817505,0.8711108,8
0.189839,-0.20212442,-0.5421779,8
-0.0013425648,0.69564354,1.0,10
-0.809077,-0.36108065,0.61414814,12
0.2858238,-0.6164403,0.71452016,19
0.11135486,-0.724803,-0.46448797,23
-0.3667698,0.4738402,0.7639636,
0.43097192,0.3867243,0.6716374,
0.3843621,0.94778347,0.091253735,
-0.34050906,-0.6401261,-0.57994366,
-0.06651844,0.88589716,0.21680436,
-0.3950741,0.58404076,-0.8852747,
-0.8954154,-1.0,-0.3273621,
-0.7123755,0.13860905,0.046659112,
-0.022018898,-0.5042323,0.9613292,
0.008382678,-0.87294424,0.23829597,
0.4381799,-0.3417753,-0.48496258,
-0.8669051,0.8574687,0.23893589,
0.5428252,-0.52214277,-0.82971525,
0.9099405,-0.08403343,-0.29194105,
0.002977088,-0.62475467,1.0,
0.58205855,-0.02789712,0.25757858,
0.46560192,0.060394444,0.70521307,
-0.47001553,-1.0,-0.15107895,
-0.67432123,-0.5159577,-0.18377541,
0.21952558,-0.10481298,0.67900467,
0.09493825,-0.033570558,-0.28142065,
0.057902813,-1.0,-0.7262448,
0.29395032,-0.82444894,0.8658159,
-0.4065554,0.02405119,0.83697176,
-0.13255292,-0.7709191,0.8375824,
0.80023384,-0.35937965,0.9942826,
0.97137433,-0.58740765,0.55674005,
0.44719696,-0.6672623,0.8914051,
-0.9094058,0.09125091,0.5175563,
-0.05603127,0.7829921,0.7715857,
-0.95912796,0.112746835,-0.32321787,
0.3907388,-0.3737924,0.7130822,
0.07527161,-0.6037688,0.28101006,
0.04368505,-0.9169227,0.84809506,
-0.42042828,0.9105105,0.05205846,
0.48114347,-0.52169836,0.9537851,
0.09612471,0.15638724,0.40081322,
0.43425938,0.09302083,-0.26897705,
-0.8204933,-0.012542509,-0.42399225,
-0.16102937,0.14398144,0.095243454,
0.015964493,0.23688166,-0.7346504,
-0.41176748,0.058485113,1.0,
-0.3828869,0.7507214,0.051777273,
-0.0337739,0.022176504,1.0,
-0.38352847,-0.94440496,0.90184,
-0.13982733,0.27422893,0.65662557,
0.35509405,0.9033239,0.11447321,
-0.2956493,0.6936586,0.82319045,
0.054533243,0.35256052,0.46151733,
0.6707791,-0.9297998,0.023261286,
-0.9300426,0.35074458,-0.5138656,
-0.20048018,-1.0,,
0.89412963,0.66076136,,
-0.032557905,0.7960963,,
-0.21722221,0.7979158,,
-0.3387251,0.17654243,,
0.27684098,0.19082105,,
0.6339302,-0.1504687,,
-1.0,-0.8039547,,
0.9042617,-0.28351873,,
1.0,-0.5064808,,
0.35466468,-0.30068743,,
-0.18458438,-0.13792573,,
-0.58185637,0.12320411,,
-0.71233404,0.4611585,,
-0.8782401,0.52475595,,
-1.0,-0.3646421,,
0.7103211,0.14272505,,
0.5380405,0.96918666,,
0.96725535,0.62436306,,
-0.64301777,0.24845874,,
-0.34187263,0.24925792,,
-0.27742445,-0.78659844,,
-0.1113265,0.6838886,,
0.012555957,-0.21666336,,
0.52475643,-0.59450525,,
-0.7857036,0.50087655,,
0.039035164,0.028772615,,
-0.745317,-0.8888725,,
-0.7274772,0.050580263,,
0.09155689,-0.56681347,,
0.13111338,-0.85285854,,
-0.030163765,0.83495,,
-0.72137547,-0.64759517,,
-0.40286505,0.3712964,,
-0.5147475,0.101091504,,
-0.6366564,0.14008772,,
1.0,-0.0102472305,,
-0.15149555,-0.8025707,,
-0.67525434,-0.5005339,,
0.9096653,0.3420704,,
-0.53725034,-0.2352351,,
-0.99344087,0.5170208,,
-0.44724873,0.20480661,,
-0.18712375,-0.45505843,,
0.7365718,-0.079384655,,
-0.72608054,-0.32766062,,
0.0012833516,-0.18487307,,
-0.7754303,-0.44081023,,
-0.023947358,-0.6298348,,
0.7375673,-0.80708575,,
0.27495837,-0.02538836,,
0.6336222,-0.028862283,,
0.68256676,0.8978699,,
0.41220292,-0.67240953,,
0.6935225,-0.89239043,,
0.56264704,0.46333712,,
-0.50144136,-0.588687,,
-0.06934154,0.33438027,,
0.009024739,-0.55647767,,
-0.8437836,0.13090181,,
0.058536425,-0.21425526,,
0.09140865,-0.5086467,,
0.6540966,-0.7072904,,
-0.5386573,-0.14024717,,
-1.0,0.59489423,,
-0.3420514,0.71126723,,
-0.17682683,-0.8794447,,
-0.709694,0.36876002,,
-1.0,0.32547688,,
-0.423463,-0.62925494,,
-0.8895533,-0.3296,,
-0.9584876,-0.13634883,,
0.37149316,0.96833074,,
-0.92874193,-0.12114445,,
-0.24442685,-0.51689667,,
0.26856288,-0.845543,,
-0.7031492,0.39782357,,
-0.5119548,-0.7199944,,
-0.54265326,0.50653255,,
0.2445643,-0.08962484,,
-0.6914693,0.84103537,,
0.2700001,-0.6633564,,
0.1354313,0.45425978,,
0.87142205,-1.0,,
0.31315613,-0.41186702,,
0.46750903,0.39642704,,
-1.0,-0.7294737,,
-0.80296564,0.76412785,,
-0.81909263,-0.88073975,,
-0.32267958,0.39512312,,
-0.687415,-0.53874123,,
0.36257792,-0.81162834,,
0.39377788,-0.31704432,,
-0.9113047,-0.41947877,,
-0.58411276,-0.14915238,,
0.6673633,0.27782547,,
-0.50774264,-0.6244428,,
-0.33616623,0.33679366,,
0.23203766,-0.88028634,,
-0.29806313,0.7481996,,
-0.10347985,0.7591132,,
0.35438523,0.73916113,,
0.561255,-0.48655802,,
0.5425403,-0.18407448,,
0.3437229,0.046004713,,
1.0,-0.15209639,,
0.7285021,0.904685,,
0.96463627,1.0,,
-0.28883886,-1.0,,
-0.85042936,0.6204185,,
-0.7632081,0.42464793,,
0.38962963,0.3546276,,
-0.9916673,0.53381056,,
-0.11647177,0.025196433,,
0.8331616,-0.8982409,,
-0.29093266,-0.8389291,,
0.90929765,-0.4669545,,
0.05331167,-0.49894708,,
0.6430602,0.29495877,,
0.8079471,-0.64023924,,
-0.3901308,-1.0,,
0.16902533,-0.047263667,,
0.43841022,1.0,,
-0.117527306,0.66629064,,
0.91350985,0.10088161,,
-0.6256798,-0.7111185,,
0.68048835,-0.8833059,,
0.7248517,-0.0048309267,,
0.61132455,0.73311716,,
-0.34643543,0.21333349,,
-0.069363,-0.87852466,,
0.7593477,0.65037644,,
0.657817,0.06986749,,
0.07686427,-1.0,,
-0.23385727,0.32354623,,
-0.6182153,-0.64575756,,
0.6714878,0.12888497,,
-0.78695226,-0.013571471,,
0.9808926,0.29784027,,
-0.2113395,-0.66321623,,
-0.12515348,0.56991684,,
-1.0,-0.7912396,,
0.5449654,-0.19642729,,
-0.27825183,0.61932623,,
-0.29376972,0.27267575,,
0.12843044,0.1696037,,
-0.07094526,-0.18140209,,
0.56070787,0.0043735206,,
1.0,-0.36850584,,
0.5958641,-0.5298134,,
0.81651103,-0.42253512,,
0.2914605,-0.8348186,,
-0.51520705,-0.21132818,,
0.034844093,0.4719349,,
0.6755777,-1.0,,
-0.24662003,0.52945006,,
0.2850986,0.6158343,,
0.42628145,0.27521357,,
-0.590485,0.5209809,,
-0.32188523,0.68461347,,
0.91770375,0.45110148,,
-0.8675712,-0.8949958,,
0.5744022,-0.97240543,,
-0.2099599,-0.060266085,,
0.4123839,-0.90281236,,
0.9374553,-0.6673111,,
-1.0,-0.34195924,,
0.43133092,-0.84444076,,
0.66085243,1.0,,
0.1660941,0.57053685,,
0.29303718,1.0,,
-0.03452325,-0.23903227,,
-0.3457603,-0.6209345,,
-0.783036,-0.5174058,,
-0.29291463,-0.93113744,,
-0.7468295,0.8681951,,
-0.30278012,1.0,,
1.0,0.35204557,,
0.20740473,-0.7360574,,
0.75095576,1.0,,
-0.7660465,-0.36883372,,
-0.0692589,0.5147987,,
-0.9891584,-0.21958686,,
-0.09749097,-0.13535754,,
0.2686628,-0.92705834,,
0.7992964,-0.20824564,,
-0.38747084,0.2350423,,
-0.07434428,0.48233992,,
-0.20114052,-0.20081009,,
0.07483256,0.31613922,,
-0.57826746,1.0,,
0.9430586,-0.24204278,,
-0.13540804,0.67889136,,
-0.92439103,0.2012515,,
-0.8596215,-0.19425821,,
0.7998966,-0.43004176,,
0.5983474,0.1755116,,
0.22458114,0.63852346,,
-0.62031823,-0.96414965,,
-0.92824817,-0.10102761,,
-0.08993554,-0.70647395,,
0.6891699,0.03778872,,
-0.12143915,-0.05124691,,
-0.27483216,1.0,,
0.0055618826,,,
-0.23977709,,,
0.47865042,,,
-0.87411165,,,
-0.37399766,,,
-0.47350752,,,
-0.25997436,,,
0.04503405,,,
0.3151617,,,
0.70119226,,,
0.7373601,,,
0.29012668,,,
-0.48635817,,,
-0.10970557,,,
0.8536977,,,
-0.72295225,,,
-0.7108313,,,
0.8212663,,,
-0.59917367,,,
0.88845164,,,
0.59087586,,,
0.5124335,,,
0.07411134,,,
0.54978,,,
0.58786976,,,
0.6144966,,,
0.1518296,,,
-0.38040048,,,
-0.7281886,,,
-0.33052373,,,
-0.31597054,,,
0.787907,,,
0.6961032,,,
-0.047423422,,,
0.8584564,,,
-0.7117697,,,
0.5162091,,,
-0.28608644,,,
0.54410315,,,
-0.65402305,,,
0.5104768,,,
-0.18709719,,,
-0.73040426,,,
-0.5258603,,,
-0.6522455,,,
-0.0931046,,,
-0.82251036,,,
-0.89987606,,,
-0.806323,,,
0.47883525,,,
-0.9349869,,,
0.5147415,,,
0.8276916,,,
-0.39090037,,,
-0.70634973,,,
0.65268815,,,
0.6641887,,,
0.91767275,,,
0.39052242,,,
0.9987011,,,
0.058464326,,,
-0.58376455,,,
-0.44472826,,,
0.93079543,,,
-0.9282158,,,
0.8220262,,,
-0.44513568,,,
-0.05622843,,,
-0.50794023,,,
0.41099593,,,
0.22121054,,,
0.040573858,,,
-0.683385,,,
0.67873996,,,
0.765866,,,
-0.8648523,,,
0.20851564,,,
0.74435294,,,
0.42402005,,,
0.37504476,,,
0.91596663,,,
0.65020907,,,
0.088394284,,,
-0.34703428,,,
-0.5265025,,,
-0.7719826,,,
0.33517674,,,
-0.2138586,,,
-0.9571459,,,
-0.52048016,,,
0.002516985,,,
-0.65554184,,,
0.24152617,,,
-0.47266492,,,
-0.30390316,,,
-0.03498137,,,
-0.8590076,,,
0.4958303,,,
-0.2626029,,,
-0.7037232,,,
0.45166278,,,
0.9418409,,,
-0.07187414,,,
-0.6733463,,,
0.6818925,,,
0.31635225,,,
-0.2258226,,,
0.4599868,,,
-0.015181281,,,
-0.654981,,,
0.8432795,,,
0.89286435,,,
0.8507768,,,
0.6070192,,,
0.3109225,,,
-0.75020534,,,
-0.18162072,,,
-0.144562,,,
-0.678063,,,
0.8782904,,,
0.4604814,,,
0.86409074,,,
-0.45181632,,,
-0.025452793,,,
0.5648974,,,
0.093413875,,,
0.6393957,,,
-0.56604505,,,
