L0,L1,L2,Graph
0.3745453,-0.74952984,0.27525353,3
-0.96765363,-0.2759757,0.37659502,3
-0.4554189,-0.043185115,-0.45132625,5
0.25621372,0.20887452,0.31756926,6
-0.98163474,0.5940234,-0.21964729,6
0.30087352,-0.94031024,-0.72169566,6
-0.7267579,-0.8763876,0.28472793,6
0.31118837,-0.61515903,-0.5446751,6
-0.31465393,0.9030192,-0.65844476,6
-0.9360129,-0.07092762,1.0,6
0.07863951,-0.49041986,0.6352005,
0.4203148,0.18716407,0.8013419,
0.5221182,1.0,-0.5421779,
-0.5780004,0.8532646,0.8696647,
-0.33173168,-0.5451917,0.61414814,
0.9419464,-0.6516421,0.59950733,
0.5126779,-0.5799371,-0.29964232,
-0.5518042,0.9668046,0.91786635,
0.54758763,-0.32446992,0.4723934,
0.15910268,0.927148,-0.16317189,
0.5048642,-0.6401261,-0.57994366,
0.18212533,0.7063652,0.35226,
-1.0,0.58404076,-0.76584566,
0.37676033,-0.67247987,-0.54153895,
0.44908762,0.13860905,0.44861096,
-0.14975478,-0.71505845,0.9613292,
0.008382678,-0.87294424,-0.17238408,
0.7208524,-0.3253224,-0.48496258,
-0.5703131,0.8574687,0.115927294,
0.65269756,-0.52214277,-1.0,
0.9373424,0.12855676,-0.33623236,
-0.5261117,-0.88920236,1.0,
0.07411423,-0.02789712,0.25757858,
0.10276732,0.27502215,0.9487425,
-0.47001553,-1.0,-0.026976347,
-0.5940795,-0.32988203,-0.29501653,
0.21952558,-0.10481298,0.48213804,
-0.003952384,-0.45870918,0.09774673,
-0.041047998,-1.0,-0.98417246,
0.19346514,-0.68297446,0.8658159,
-0.4065554,0.02405119,0.83697176,
-0.2621318,-0.95652854,0.9763912,
0.80023384,-0.35937965,0.8457053,
1.0,-0.33682466,0.55674005,
0.44719696,-0.5518519,0.8914051,
-0.8593414,0.09125091,0.71207637,
-0.195243,0.849397,0.7715857,
-0.8910781,0.49438694,-0.32321787,
0.29851273,-0.3737924,0.7944469,
0.029705744,-0.6037688,0.09117508,
0.23099196,-0.9169227,0.84809506,
-0.27966392,0.9105105,0.35880265,
0.48114347,-0.48379326,0.9944258,
-0.03535843,-0.029914312,0.12514731,
0.4115513,0.3533301,0.04740441,
-0.890957,0.048106633,-0.3480004,
-0.2005535,0.6502081,0.095243454,
-0.013332963,0.47106087,-0.50903934,
-0.39363575,-0.029384494,0.84704673,
-0.3828869,1.0,-0.22001064,
-0.0337739,0.022176504,0.58827734,
-0.081335425,-0.94440496,0.90184,
-0.5202478,0.27422893,0.57489884,
0.2753086,0.7385001,0.11447321,
-0.2956493,0.6936586,0.8864295,
0.054533243,0.4558266,0.46151733,
0.4220984,-0.9297998,0.27342623,
-0.92541146,0.09719229,-0.5138656,
0.005505681,-1.0,,
0.89412963,0.66076136,,
-0.64012825,0.7960963,,
-0.21722221,0.8180988,,
-0.22014984,0.17353141,,
0.3355347,-0.039352894,,
0.6339302,-0.1504687,,
-0.5827817,-1.0,,
0.48084903,-0.5424993,,
0.76650894,-0.19358253,,
0.35466468,0.030312926,,
-0.18443513,0.16586006,,
-0.58185637,-0.11141777,,
-0.71233404,0.7754285,,
-1.0,0.22379827,,
-0.8564658,-0.1593224,,
0.749462,0.15910184,,
0.5380405,1.0,,
1.0,0.5336964,,
-0.64301777,0.11604712,,
-0.3216151,0.27602696,,
-0.27742445,-0.7811465,,
-0.23800373,0.1875116,,
-0.083308294,-0.17656906,,
0.7983737,-0.44353175,,
-0.65750146,0.72873634,,
-0.055670857,-0.018533826,,
-0.78037584,-0.8888725,,
-0.873157,0.181411,,
0.09611714,-0.56681347,,
0.37259185,-0.62778425,,
-0.030163765,0.7649456,,
-0.83401966,-0.64759517,,
-0.40286505,0.3712964,,
-0.5147475,0.17848253,,
-0.6366564,0.3190082,,
0.76290953,-0.19870526,,
-0.17286766,-1.0,,
-1.0,-0.36428,,
0.96217513,0.3226092,,
-0.46759796,-0.17005935,,
-0.99344087,0.5170208,,
-0.44021136,0.16099763,,
-0.06454229,-0.42343175,,
-0.2552967,-0.32143617,,
-0.72608054,0.12203479,,
-0.14790958,0.11089373,,
-0.7754303,-0.57458264,,
-0.023947358,-0.85066223,,
0.3536812,-1.0,,
0.27495837,-0.23040083,,
0.7149819,-0.6006361,,
0.45005414,0.85840595,,
0.49979663,-0.67240953,,
1.0,-0.9530612,,
0.7249323,0.23638962,,
-0.4196396,-0.4930861,,
-0.06934154,0.33438027,,
0.009024739,-0.55647767,,
-0.9481418,0.38657734,,
0.058536425,-0.30238998,,
0.17365442,-0.35644543,,
0.7562878,-0.70027995,,
-0.5386573,-0.11370766,,
-0.94160116,0.6445735,,
0.020014644,0.5926968,,
-0.17682683,-1.0,,
-0.709694,0.23563111,,
-1.0,0.5358244,,
-0.423463,-0.62925494,,
-0.8895533,-0.6985948,,
-0.9584876,-0.22840738,,
0.37149316,0.9858854,,
-0.92874193,-0.07626219,,
-0.24442685,-0.42564222,,
0.3620482,-0.845543,,
-0.7031492,0.39782357,,
-0.5119548,-0.7199944,,
-0.38946164,0.50653255,,
0.2445643,0.14514995,,
-0.46549472,0.84103537,,
0.3428321,-0.6633564,,
0.12756285,0.42533398,,
0.7461591,-0.7784091,,
0.5325166,-0.25258192,,
0.633109,0.39642704,,
-0.7116712,-0.73436075,,
-0.80296564,0.76412785,,
-0.81909263,-0.6737211,,
-0.8606069,0.6867399,,
-0.8261584,-0.5081636,,
0.36257792,-0.81162834,,
0.76262295,-0.31704432,,
-1.0,-0.44204593,,
-0.58411276,-0.29614925,,
0.55901706,0.27782547,,
-0.32205117,-0.38714734,,
-0.3906599,0.18839821,,
0.23203766,-0.88028634,,
-0.04713738,0.7481996,,
-0.13028085,0.7591132,,
0.292511,0.73916113,,
0.561255,-0.8208796,,
0.5425403,-0.6113888,,
0.31347692,-0.30922687,,
0.55756855,-0.18233836,,
0.84791803,0.8066709,,
0.3620585,0.3810004,,
-0.23715708,-0.95122874,,
-0.86703515,0.25138438,,
-0.7326536,0.42464793,,
0.24186075,0.280792,,
-0.81513715,0.645709,,
0.11807358,0.025196433,,
0.94316745,-1.0,,
-0.52431047,-0.83771884,,
0.66022754,-0.5677272,,
0.085042834,-0.39025307,,
0.8319452,-0.092672706,,
0.18613338,-0.98375255,,
-0.38934126,-0.028595924,,
-0.5266911,0.2250799,,
0.13254762,-0.05086875,,
0.16526906,-0.0789783,,
0.33960378,-0.6565552,,
-0.91686785,-0.66768146,,
0.68048835,-0.72322035,,
0.62995565,0.28939298,,
0.61132455,0.19509909,,
-0.34643543,0.21333349,,
-0.061345458,-0.87852466,,
0.89715886,0.6027028,,
0.78581274,0.06986749,,
0.058471195,-0.693725,,
-0.23385727,0.469174,,
-0.6029098,-0.4714244,,
0.6714878,0.15723503,,
-0.78695226,-0.103606254,,
0.62213683,0.45618188,,
-0.05045712,-1.0,,
-0.14464077,0.5678247,,
-1.0,-1.0,,
0.38890886,-0.63764846,,
-0.25266677,0.61932623,,
-0.2508818,0.22860146,,
-0.018702745,0.1696037,,
-0.07094526,-0.0028844476,,
0.9799923,0.30909064,,
0.97427976,-0.36850584,,
0.5149863,-0.5298134,,
0.83022594,-0.5208406,,
0.3176625,-0.8348186,,
-0.8498702,0.032857984,,
-0.0034917593,0.4719349,,
0.2658751,-0.72640514,,
-0.24662003,0.42764914,,
0.26545754,0.36388975,,
0.42628145,-0.20466481,,
-0.8136519,0.7660935,,
-0.32188523,0.865152,,
0.91770375,0.63802505,,
-0.73331296,-0.5573324,,
0.4529381,-1.0,,
-0.06709266,-0.22026892,,
0.4123839,-1.0,,
0.72143877,-0.70126164,,
-1.0,-0.3381882,,
0.43133092,-0.9712665,,
0.66085243,0.93915,,
-0.25786614,0.57053685,,
0.29303718,0.9351952,,
-0.03452325,-0.18841779,,
-0.56443393,-0.4687184,,
-0.783036,-0.2408238,,
-0.29291463,-0.93113744,,
-0.5324543,0.53603184,,
-0.1282765,0.8518239,,
1.0,-0.02257359,,
0.3892691,-0.7360574,,
0.7836752,0.75484115,,
-0.7660465,-0.38114595,,
-0.3644032,0.3968413,,
-0.9891584,-0.15480709,,
-0.18004811,-0.40919885,,
0.23087743,-0.6917392,,
0.6437714,-0.34352857,,
-0.38747084,0.60121316,,
0.13826537,-0.746765,,
-0.18287358,0.58845985,,
0.07483256,-0.85443723,,
-0.78196126,0.27089322,,
0.58233833,-0.24204278,,
-0.22383825,0.20180497,,
-0.92439103,0.2012515,,
-0.8596215,-0.19425821,,
0.7998966,-0.42552567,,
0.5384798,0.1755116,,
0.033177257,0.50062084,,
-0.61260843,-0.7904655,,
-0.4771818,-0.55003035,,
-0.08993554,-0.7762927,,
0.6891699,0.27995372,,
-0.1492604,-0.34124446,,
-0.38338187,1.0,,
-0.023581266,,,
-0.23977709,,,
0.4851365,,,
-0.59035933,,,
0.21627426,,,
-0.7200484,,,
-0.25997436,,,
0.17086339,,,
0.3151617,,,
0.55621934,,,
0.7373601,,,
0.44801658,,,
-0.5488019,,,
-0.10970557,,,
0.99151033,,,
-0.72295225,,,
-0.36915624,,,
1.0,,,
-0.59917367,,,
0.7699162,,,
0.7261883,,,
0.5808933,,,
-0.13893652,,,
0.7089807,,,
0.5536928,,,
0.6144966,,,
0.1518296,,,
-0.39346611,,,
-0.826728,,,
-0.33052373,,,
-0.4678038,,,
0.5786691,,,
0.3514904,,,
-0.90952045,,,
0.47243297,,,
-0.7117697,,,
0.42681885,,,
-0.28608644,,,
0.54410315,,,
-0.84471875,,,
0.5104768,,,
-0.18709719,,,
-0.79490274,,,
-0.6691974,,,
-0.6522455,,,
-0.0931046,,,
-0.9287711,,,
-0.50966126,,,
-0.8126229,,,
0.49381995,,,
-0.84992695,,,
0.4393673,,,
0.6536803,,,
-0.39090037,,,
-0.58216655,,,
0.65268815,,,
0.6147108,,,
0.91767275,,,
0.4485713,,,
0.9987011,,,
0.058464326,,,
-0.58376455,,,
-0.44472826,,,
0.93079543,,,
-0.8938265,,,
0.5318061,,,
-0.3323518,,,
-0.22478032,,,
-0.39454365,,,
0.37477064,,,
-0.32374954,,,
0.11933179,,,
-0.8138267,,,
0.42879903,,,
0.765866,,,
-0.8648523,,,
0.20851564,,,
0.74435294,,,
0.42402005,,,
0.06122005,,,
0.91596663,,,
0.8688506,,,
0.088394284,,,
-0.4015715,,,
-0.5265025,,,
-0.94936144,,,
0.22771764,,,
-0.2138586,,,
-0.9571459,,,
-0.5071759,,,
0.002516985,,,
-0.6497879,,,
0.0064793825,,,
0.08044386,,,
-0.07311201,,,
-0.03498137,,,
-0.8238863,,,
0.4958303,,,
-0.57932496,,,
-0.7037232,,,
0.1506809,,,
0.9418409,,,
-0.07187414,,,
-0.5604501,,,
0.6033343,,,
0.31635225,,,
-0.3788662,,,
0.4599868,,,
0.10021973,,,
-0.654981,,,
0.8432795,,,
0.731174,,,
1.0,,,
0.6070192,,,
0.609849,,,
-0.655643,,,
-0.18162072,,,
-0.144562,,,
-0.75172234,,,
0.8782904,,,
0.4604814,,,
0.86409074,,,
-0.6897677,,,
0.17259443,,,
0.5648974,,,
0.029002666,,,
0.6393957,,,
-0.56604505,,,
